id,sex,IQR,Q25,Q75,cent,dfrange,ent,fpeak,kurt,maxdom,maxfun,meandom,meanfr,meanfun,median,mindom,minfun,mode,modindx,sfm,skew,std
572,1,0.96875,0.3125,1.28125,1.15878089703814,6.8125,0.8019017253547426,0.125,13.846285501400974,6.8125,5.333333333333333,0.405823087431694,1.15878089703814,2.066219341257692,0.59375,0.0,0.06956521739130435,0.125,11.541284403669724,0.335385343314867,3.3073286564300965,1.4714641518930502
199,0,1.59375,0.4375,2.03125,1.4062626798381122,1.9375,0.847806807633479,0.1875,16.834813943051923,1.9375,5.333333333333333,0.5544692737430168,1.4062626798381122,0.26829454584449575,0.90625,0.0,0.06666666666666667,0.375,17.20967741935484,0.3599647471472949,3.266374354641545,1.3845399634911426
1225,1,0.9375,0.34375,1.28125,1.0197701358294338,5.21875,0.7940212969654286,0.125,9.595505153098845,5.21875,5.333333333333333,0.421875,1.0197701358294338,1.4318462883088499,0.59375,0.0,0.06451612903225806,0.4375,8.0,0.21047695495580748,2.7189962116331885,1.1373866732130713
8565,1,3.09375,0.46875,3.5625,2.135920148834986,6.34375,0.9031341500954426,0.125,14.966137754793339,6.34375,5.333333333333333,1.1557699692780339,2.135920148834986,2.8536031547099,1.46875,0.0,0.06477732793522267,0.375,47.83251231527094,0.6027318746470804,3.3194105599703705,1.9644266246284021
6196,1,2.5,0.34375,2.84375,1.6052838569990673,7.84375,0.86188673586042,0.125,23.113513444999686,7.84375,5.333333333333333,1.1111616424116424,1.6052838569990673,2.324107968262841,0.9375,0.0,0.06374501992031872,0.125,29.175298804780876,0.2166082026633968,3.9695508101276613,1.593900510252259
7250,0,4.75,0.5625,5.3125,2.9813053708691912,6.84375,0.9512459298026894,0.1875,14.401099149907456,6.84375,5.333333333333333,1.5373883928571428,2.9813053708691912,1.5998766471189163,2.53125,0.0,0.06425702811244981,0.1875,17.35159817351598,0.8099367359786128,3.3360487144801203,2.4874211837669384
7649,0,2.4375,0.46875,2.90625,1.990600885945146,7.96875,0.8841846722940605,0.1875,18.284302063323462,7.96875,5.333333333333333,0.8513218685831622,1.990600885945146,1.1932719447722646,0.9375,0.0,0.06274509803921569,0.40625,26.101960784313725,0.5844732643959168,3.6384344648184013,2.082527600613897
5628,1,0.78125,0.1875,0.96875,1.0049845168489844,3.875,0.7446009354810514,0.125,29.981528916364994,3.875,5.333333333333333,0.23037027310924368,1.0049845168489844,3.3460464940802024,0.375,0.0,0.06349206349206349,0.125,14.879032258064516,0.3090089560529974,4.924578119940947,1.531671670570069
5825,0,2.15625,0.46875,2.625,1.6086062817342581,4.875,0.839950705253706,0.21875,14.004830269332176,4.875,5.333333333333333,0.7262907608695652,1.6086062817342581,1.1582333386081716,0.75,0.0,0.06837606837606837,0.40625,31.96153846153846,0.432259040816217,3.2983203463301374,1.7164118703031082
8087,1,0.84375,0.28125,1.125,1.003276302932833,4.0,0.7533719483293092,0.1875,32.59553504581067,4.0,5.333333333333333,0.36916208791208793,1.003276302932833,1.2496876478554244,0.625,0.0,0.06666666666666667,0.1875,15.640625,0.23465802760110124,4.896884209261924,1.2489249741203856
4545,1,4.21875,0.375,4.59375,2.57211287964467,7.5625,0.904388309518437,0.25,19.110902706542223,7.5625,5.333333333333333,1.1783667621776504,2.57211287964467,3.6381089651379552,2.0,0.0,0.07619047619047618,0.25,22.917355371900825,0.6816493831996248,4.031233568111267,2.3841855035432324
7492,0,1.375,0.25,1.625,1.2024702452842866,5.375,0.7678671445710498,0.1875,59.301735704091016,5.375,5.333333333333333,0.2797459893048128,1.2024702452842866,1.3935409110521026,0.5,0.0,0.06584362139917696,0.1875,13.959302325581396,0.3250802164705798,6.953330550605665,1.5655879262256829
1187,1,3.46875,0.375,3.84375,2.0938893674606875,7.8125,0.8715570923920937,0.125,17.749318410440114,7.8125,5.333333333333333,0.970453789893617,2.0938893674606875,3.0990658886558697,0.6875,0.0,0.06694560669456066,0.40625,31.924,0.6058207372156392,3.908335816333324,2.2846126305583367
7189,1,1.625,0.28125,1.90625,1.3961446292609805,7.8125,0.8115185147896775,0.125,19.865572326232044,7.8125,5.333333333333333,0.4891229281767956,1.3961446292609805,2.165033711253193,0.46875,0.0,0.064,0.125,18.792,0.44871756463507084,4.13466371638248,1.8771725167093423
4872,1,1.125,0.3125,1.4375,1.2282320333144146,7.71875,0.8126342042687518,0.15625,11.335903435920823,7.71875,5.333333333333333,0.4743705035971223,1.2282320333144146,1.5884793426765855,0.59375,0.0,0.08333333333333333,0.15625,4.291497975708502,0.35440877136522636,3.005773801105104,1.5369355893613288
348,1,4.28125,0.46875,4.75,2.692698132049869,7.96875,0.9398199860962361,0.125,20.737034766149563,7.96875,5.333333333333333,1.5577059659090908,2.692698132049869,1.8644307844186117,1.8125,0.0,0.06274509803921569,0.125,51.95294117647059,0.7849276776000368,3.891003283532539,2.498475968310327
3675,0,1.375,0.21875,1.59375,1.255705906358697,7.1875,0.8118462198859061,0.15625,30.398237499238203,7.1875,5.333333333333333,0.2612340328467153,1.255705906358697,2.2110712144257896,0.53125,0.0,0.064,0.0,18.27391304347826,0.40419721403502856,4.75100151150919,1.7096115708687531
3090,0,3.90625,0.4375,4.34375,2.4813255661956823,7.96875,0.9105413526835606,0.0625,64.57343027049926,7.96875,5.333333333333333,1.1859917953667953,2.4813255661956823,1.47161160513554,1.96875,0.0,0.06299212598425197,0.0,74.97254901960784,0.7191051215292333,7.326741216259435,2.3433711840505693
2930,1,2.125,0.375,2.5,1.5657285802388081,3.125,0.8417510296826016,0.125,17.555203366960615,3.125,5.333333333333333,0.4318946188340807,1.5657285802388081,1.3241284961256394,0.6875,0.0,0.08121827411167513,0.46875,16.1,0.4435242041335792,3.7464932041868515,1.742415639864852
3547,1,2.0625,0.71875,2.78125,1.9266267749734203,7.84375,0.8870800234113481,0.4375,2.801731713982426,7.84375,5.333333333333333,1.478186274509804,1.9266267749734203,1.0214767776743459,2.03125,0.0,0.06349206349206349,0.59375,22.215139442231077,0.3409758124529134,0.9610530244768338,1.3224503806443086
3843,0,3.96875,0.28125,4.25,2.285037547232051,7.90625,0.8917412778802719,0.21875,47.74617250998683,7.90625,5.333333333333333,1.0563073394495412,2.285037547232051,2.9766787081488424,1.15625,0.0,0.06349206349206349,0.21875,34.972332015810274,0.6487923105727157,6.084814651821825,2.2673871688941944
4948,1,1.25,0.34375,1.59375,1.4502409929561284,7.96875,0.812143432676979,0.21875,13.737385408675694,7.96875,5.333333333333333,0.7140205938697318,1.4502409929561284,2.1490985021601934,0.5625,0.0,0.06504065040650407,0.21875,20.95686274509804,0.422992163927985,3.4203607537230596,1.8690242946937832
6370,1,1.375,0.21875,1.59375,1.1989898607054243,6.65625,0.7913495096351175,0.125,32.01678479964231,6.65625,5.333333333333333,0.4256218112244898,1.1989898607054243,2.237968217182898,0.46875,0.0,0.06349206349206349,0.125,14.267605633802816,0.3500132390432953,5.049946526797745,1.5728772562263478
6853,0,0.5625,0.40625,0.96875,0.9018096331664862,1.21875,0.7456322594312272,0.21875,11.79944879865205,1.21875,5.333333333333333,0.4731791338582677,0.9018096331664862,0.6798071789341317,0.625,0.0,0.06274509803921569,0.5625,27.794871794871796,0.17450405949392012,3.041380223059911,1.0073870433394665
3271,1,0.53125,0.03125,0.5625,0.6587608519058937,1.84375,0.6174608610403937,0.125,148.53293045286884,1.84375,5.333333333333333,0.015123200442967884,0.6587608519058937,3.4037109698324737,0.15625,0.0,0.07239819004524886,0.0,9.559322033898304,0.17462925853965944,11.569929481611679,1.2290993101300822
1828,1,2.125,0.34375,2.46875,1.5578062392721006,4.15625,0.8556233609949417,0.125,16.642670523938826,4.15625,5.333333333333333,0.45038167938931295,1.5578062392721006,1.598320000293193,0.71875,0.0,0.06779661016949153,0.125,21.729323308270676,0.4798488094250542,3.621062519243273,1.7529519446579649
608,0,1.75,0.3125,2.0625,1.3375686674591873,4.40625,0.8112893946966481,0.21875,36.50831354906027,4.40625,5.333333333333333,0.3633982035928144,1.3375686674591873,1.3407407645222118,0.65625,0.0,0.06324110671936758,0.21875,14.127659574468085,0.36621750643879947,5.3597663053226645,1.5266977011888763
6145,0,3.25,0.5,3.75,2.198103102382953,7.875,0.8985733573422593,0.1875,20.230202077437802,7.875,5.333333333333333,1.1135817307692308,2.198103102382953,1.3906785345739567,1.375,0.0,0.06349206349206349,0.375,39.567460317460316,0.649694915374877,4.067884899617352,2.112272505186912
8033,1,2.1875,0.1875,2.375,1.456232503448672,7.96875,0.810947145334893,0.125,58.38426924047431,7.96875,5.333333333333333,0.5444689239332097,1.456232503448672,3.09483773071164,0.5,0.0,0.06639004149377593,0.125,20.88235294117647,0.45272065911494047,6.84101958750195,1.8998032414700046
6097,1,1.84375,0.34375,2.1875,1.4988170539986294,7.84375,0.8468807542474109,0.15625,19.953812017206605,7.84375,5.333333333333333,0.6628445817490495,1.4988170539986294,2.5641032715721765,0.71875,0.0,0.0653061224489796,0.15625,20.07569721115538,0.464180222443898,3.8808570344220183,1.7574407365024587
4706,0,0.53125,0.375,0.90625,0.9288790437409895,0.9375,0.7280089177683987,0.21875,20.800037859796703,0.9375,5.333333333333333,0.4094893292682927,0.9288790437409895,0.6994846580357783,0.53125,0.0,0.07079646017699115,0.46875,43.333333333333336,0.17942075703011126,4.172312516557425,1.1129219490817157
2437,1,1.75,0.28125,2.03125,1.4133732415205125,7.8125,0.8243779486069804,0.125,23.21138840152942,7.8125,5.333333333333333,0.6342927631578947,1.4133732415205125,2.4852044566263505,0.59375,0.0,0.06504065040650407,0.21875,20.692,0.41997476261370587,4.228900117500227,1.7035066983041551
8112,0,1.71875,0.28125,2.0,1.4544270735875018,1.8125,0.8073059492739628,0.21875,42.94939202827458,1.8125,5.333333333333333,0.2282863849765258,1.4544270735875018,0.8638107257408872,0.5625,0.0,0.08205128205128207,0.21875,6.637931034482759,0.45997474556847534,5.914695085934955,1.898299891535299
3196,0,0.90625,0.03125,0.9375,0.9079104066979741,1.375,0.6589740372851732,0.25,131.95240355224652,1.375,5.333333333333333,0.04314516129032258,0.9079104066979741,2.5884422201614603,0.25,0.0,0.07142857142857142,0.0,29.545454545454547,0.27316327052059036,11.00314528424453,1.515880740251665
5952,0,2.15625,0.5625,2.71875,1.683340061043273,6.65625,0.868167461725204,0.21875,8.95986405617784,6.65625,5.333333333333333,0.7613703051643192,1.683340061043273,1.144538336963586,0.9375,0.0,0.06274509803921569,0.59375,23.43661971830986,0.45664218845031096,2.600898557949426,1.63337488744771
6754,1,1.34375,0.34375,1.6875,1.30002304830803,5.40625,0.8306761552302513,0.25,12.221620134056721,5.40625,5.333333333333333,0.33335772833723654,1.30002304830803,1.6829175325869772,0.65625,0.0,0.06324110671936758,0.25,12.23121387283237,0.37367768915046423,3.0497128535092957,1.5062419658370727
4773,0,5.09375,0.46875,5.5625,2.782648252778395,7.96875,0.9145030774886113,0.25,24.323677239753703,7.96875,5.333333333333333,1.5799912177985949,2.782648252778395,0.8740013722268447,1.625,0.0,0.06274509803921569,0.25,31.12549019607843,0.6907436723832188,4.334383757514941,2.6567948044174385
2485,0,0.84375,0.46875,1.3125,1.0665169244077946,4.0,0.7728758214324465,0.21875,14.429722749797257,4.0,5.333333333333333,0.48482399425287354,1.0665169244077946,0.6661491802034964,0.65625,0.0,0.06274509803921569,0.5,14.1484375,0.1813692108301222,3.349451278949924,1.118804514965658
4991,0,1.78125,0.28125,2.0625,1.4756178505837814,4.4375,0.8435881328884028,0.21875,34.44600900401304,4.4375,5.333333333333333,0.4172222222222222,1.4756178505837814,1.2559838947362891,0.78125,0.0,0.06808510638297872,0.21875,9.429577464788732,0.46594113018441263,4.8999673335121425,1.7489860648302518
102,0,3.0,0.21875,3.21875,2.0074678522384266,7.96875,0.8821174416232715,0.15625,37.586825146628684,7.96875,5.333333333333333,0.7646522373540856,2.0074678522384266,2.719451025997642,0.9375,0.0,0.0653061224489796,0.0,39.95294117647059,0.6225319935392349,5.470898672171791,2.3266364078571735
8208,1,2.8125,0.375,3.1875,1.7573622758012704,4.90625,0.8753967977446938,0.28125,13.637767792964377,4.90625,5.333333333333333,0.7903225806451613,1.7573622758012704,1.8828620684907407,1.1875,0.0,0.06274509803921569,0.28125,32.11464968152866,0.3479264586933538,3.150506029638827,1.6361417827064346
6242,0,1.3125,0.28125,1.59375,1.3631335341341098,4.0,0.8049783580339441,0.1875,28.366399449470666,4.0,5.333333333333333,0.3498839522546419,1.3631335341341098,1.7907404402948301,0.59375,0.0,0.07272727272727274,0.1875,11.5625,0.408225381764038,4.618307706322911,1.8420622548474466
1757,0,1.15625,0.40625,1.5625,1.396595105766251,4.40625,0.7834369272305397,0.21875,19.81763932721151,4.40625,5.333333333333333,0.3793044077134986,1.396595105766251,1.2858567464041353,0.5625,0.0,0.06779661016949153,0.40625,11.822695035460994,0.38894143979469986,4.141698880730809,1.8089267158706033
3650,1,3.125,0.40625,3.53125,1.9312951911175331,6.59375,0.8865922318112608,0.125,12.054693692988224,6.59375,5.333333333333333,1.0479343220338984,1.9312951911175331,3.016614574363415,0.90625,0.0,0.06324110671936758,0.125,22.72037914691943,0.39916528486624625,3.0711028317954123,1.9788272383033119
8328,1,1.46875,0.25,1.71875,1.3156038155542447,7.0625,0.8108112135204594,0.125,32.84636699072514,7.0625,5.333333333333333,0.36923363095238093,1.3156038155542447,2.0438231313629203,0.59375,0.0,0.06557377049180327,0.125,9.964601769911505,0.4172265868779452,4.971084033427451,1.7519231738249115
3381,1,1.90625,0.25,2.15625,1.5298032645032529,6.4375,0.8262558020093467,0.125,30.213209369621,6.4375,5.333333333333333,0.4722967791411043,1.5298032645032529,2.592760581068219,0.59375,0.0,0.08333333333333333,0.125,16.91747572815534,0.4779358525086032,4.887305690358624,1.9223056205939624
5424,0,1.53125,0.3125,1.84375,1.4031731494994837,7.9375,0.8054177608920188,0.25,38.81629293010579,7.9375,5.333333333333333,0.506578947368421,1.4031731494994837,1.4194112074128826,0.65625,0.0,0.07079646017699115,0.25,6.74015748031496,0.4158928526122386,5.493219766036034,1.6841124720949976
6906,0,2.375,0.5625,2.9375,1.920467211389948,6.65625,0.878721135081716,0.1875,19.409845761059916,6.65625,5.333333333333333,0.7993341404358354,1.920467211389948,1.2472457847839948,0.96875,0.0,0.06425702811244981,0.5625,23.370892018779344,0.5459551648762493,3.856777438453351,1.8434605138788929
4710,1,0.53125,0.46875,1.0,0.8865264980492609,1.75,0.7135572972746609,0.46875,21.340400148265704,1.75,5.333333333333333,0.5186705508474576,0.8865264980492609,1.324756071578746,0.59375,0.0,0.08,0.46875,21.017857142857142,0.14429351303607552,4.094724754387357,0.9474047817775231
6351,0,3.75,0.78125,4.53125,2.8360683726298617,7.96875,0.9629211197373535,0.21875,8.749968909948763,7.96875,5.333333333333333,1.536144578313253,2.8360683726298617,1.1508720221453812,2.5625,0.0,0.06274509803921569,0.6875,55.92549019607843,0.8195809151076128,2.2088979565933347,2.1297458686901667
133,1,1.875,0.4375,2.3125,1.4894014864868514,5.0,0.8471400140581763,0.125,7.51499479780156,5.0,5.333333333333333,0.6585648148148148,1.4894014864868514,0.8934266923381465,1.375,0.0,0.06274509803921569,0.0,11.33125,0.29275504434675587,2.083152517761785,1.2837600431263754
5468,0,2.46875,0.625,3.09375,2.088146604652424,7.9375,0.9196488707256135,0.0625,8.08251146459401,7.9375,5.333333333333333,1.244578075709779,2.088146604652424,1.0242909214005371,1.25,0.0,0.07142857142857142,0.21875,28.311023622047244,0.6651629735725193,2.232451715743256,2.027097297412821
8897,0,2.46875,0.0625,2.53125,1.5365417664457632,2.4375,0.7713601418843361,0.1875,164.86396992733742,2.4375,5.333333333333333,0.02889412416851441,1.5365417664457632,1.4064718692676736,0.6875,0.0,0.06324110671936758,0.0,6.3076923076923075,0.48251689420475086,12.351791304429474,1.9505259800192707
969,1,0.6875,0.25,0.9375,0.921782136311376,0.9375,0.7579118148216588,0.09375,14.629955642658434,0.9375,5.333333333333333,0.32078052995391704,0.921782136311376,2.0710833130204467,0.46875,0.0,0.06451612903225806,0.15625,52.0,0.2613952605571377,3.4896868206010043,1.3169843216423411
780,1,3.46875,0.25,3.71875,2.140861101546233,6.21875,0.8715194653239534,0.125,43.49397872177443,6.21875,5.333333333333333,0.7578965053763441,2.140861101546233,2.5824927411653036,1.28125,0.0,0.08839779005524862,0.125,11.0,0.63665993409041,6.06615403073041,2.2600300955204005
3912,1,1.0,0.34375,1.34375,1.1370983033849196,7.15625,0.7836995269534195,0.15625,15.204256941711263,7.15625,5.333333333333333,0.36724452554744524,1.1370983033849196,2.0260348395291605,0.53125,0.0,0.06299212598425197,0.34375,10.995633187772926,0.31822032545115914,3.5541936971520136,1.5199933089134805
7246,0,1.5625,0.28125,1.84375,1.300328834380205,5.625,0.7957436794136554,0.1875,42.84060931271673,5.625,5.333333333333333,0.4999371227364185,1.300328834380205,1.8604940479513743,0.625,0.0,0.06611570247933883,0.1875,18.288888888888888,0.20899275867310155,5.780714353795631,1.4615428606512584
5700,1,2.21875,0.375,2.59375,1.7278725851546968,6.34375,0.8691943595528506,0.15625,15.17406765546911,6.34375,5.333333333333333,0.5359682713347921,1.7278725851546968,1.9272579256446245,0.71875,0.0,0.06611570247933883,0.15625,23.56650246305419,0.5494400458835065,3.517398523222523,1.9418004408760206
4703,0,2.46875,0.3125,2.78125,1.6268212808902467,7.59375,0.7994951827961174,0.25,58.71985817854524,7.59375,5.333333333333333,0.5473834056399133,1.6268212808902467,1.517591521114609,0.5625,0.0,0.06374501992031872,0.25,15.8559670781893,0.4617080194542975,7.074730374367962,1.930299379940382
4122,1,1.9375,0.4375,2.375,1.7136164693057234,7.875,0.8749689016349932,0.125,10.268751021951932,7.875,5.333333333333333,0.7929207616707616,1.7136164693057234,2.1802274399007118,0.8125,0.0,0.06694560669456066,0.125,17.317460317460316,0.5338051199786112,2.8356346432941497,1.8806891557472398
6407,1,2.09375,0.375,2.46875,1.664962961459418,7.96875,0.8614413614473774,0.09375,12.625825481676992,7.96875,5.333333333333333,0.6766203703703704,1.664962961459418,2.328119898421654,0.78125,0.0,0.06274509803921569,0.46875,17.521568627450982,0.5042682315694161,3.1981091050347796,1.8835082463162265
5183,1,0.96875,0.25,1.21875,0.9514077693500508,0.75,0.7658329534932344,0.15625,18.68656767135239,0.75,5.333333333333333,0.29541412601626016,0.9514077693500508,1.7948885711912341,0.5,0.0,0.06274509803921569,0.15625,57.833333333333336,0.2241464205308707,3.8139713309511603,1.2276800194660684
3045,1,2.8125,0.40625,3.21875,1.8329144362987735,7.96875,0.8648547136299982,0.15625,18.73602253525691,7.96875,5.333333333333333,0.6919642857142857,1.8329144362987735,1.7591117599900123,1.25,0.0,0.06274509803921569,0.28125,31.305882352941175,0.46291760382773417,3.7499104534832437,1.7597364431322091
1633,0,4.0625,0.4375,4.5,2.4147029048017914,7.96875,0.8821240353278079,0.25,25.656323103245406,7.96875,5.333333333333333,1.2726915829145728,2.4147029048017914,1.796003124961452,1.0,0.0,0.06299212598425197,0.25,32.62352941176471,0.6348751626659654,4.609309548595518,2.5227874547248113
2985,1,2.1875,0.4375,2.625,1.604272468207843,7.03125,0.8713669635110578,0.125,11.32497169116118,7.03125,5.333333333333333,0.8231600467289719,1.604272468207843,1.7192624181162641,1.0,0.0,0.06374501992031872,0.0,32.45333333333333,0.27161364640123425,2.761992203503086,1.5444404442171205
774,0,1.3125,0.3125,1.625,1.2252954370808915,6.15625,0.8137665106137683,0.15625,26.17799141567331,6.15625,5.333333333333333,0.4704861111111111,1.2252954370808915,2.2681406536138113,0.625,0.0,0.0653061224489796,0.15625,14.83248730964467,0.36285592850909354,4.3466786293477435,1.4948248323091065
542,1,2.46875,0.53125,3.0,2.0021916576561596,7.65625,0.9147655042154913,0.125,6.726876549910508,7.65625,5.333333333333333,1.0665845435684647,2.0021916576561596,1.140455513470696,1.3125,0.0,0.06274509803921569,0.34375,31.722448979591835,0.6314551641379901,2.068580667061245,1.9484315510516133
5636,0,0.75,0.34375,1.09375,1.025296744201863,4.0625,0.7615570807202323,0.15625,22.46461082757182,4.0625,5.333333333333333,0.46282327586206895,1.025296744201863,1.1152597826847799,0.59375,0.0,0.06808510638297872,0.28125,5.2615384615384615,0.09465169701487178,4.156194604968375,1.163781076009034
3257,1,1.875,0.34375,2.21875,1.3059097527104884,4.34375,0.8208553900657911,0.15625,16.249147705067646,4.34375,5.333333333333333,0.3812111801242236,1.3059097527104884,1.2486769769085913,0.625,0.0,0.06299212598425197,0.15625,17.33093525179856,0.28117882799466093,3.543292618966419,1.3701615906250166
1051,0,1.21875,0.5,1.71875,1.2800504593305275,4.0,0.8227034539871727,0.1875,13.634740923079656,4.0,5.333333333333333,0.5139958530805687,1.2800504593305275,0.7550296760925351,0.8125,0.0,0.064,0.1875,21.1015625,0.2975375678512409,3.0627307085300983,1.2857226443186576
4738,1,2.40625,0.28125,2.6875,1.6568930018497086,7.78125,0.8588265915281046,0.15625,39.479306980108404,7.78125,5.333333333333333,0.5636134204275535,1.6568930018497086,1.2372455863049399,0.84375,0.0,0.06274509803921569,0.15625,21.04016064257028,0.5105184689925899,5.58058430363326,1.804018508435415
7618,1,2.71875,0.53125,3.25,2.291522874920659,7.28125,0.9251188635650843,0.15625,8.270898252333735,7.28125,5.333333333333333,0.9955357142857143,2.291522874920659,1.5493268317130158,1.90625,0.0,0.06349206349206349,0.375,6.656652360515022,0.6547237546247069,2.216957341704999,2.0697651469112595
4189,0,2.90625,0.4375,3.34375,2.1096426089383375,7.96875,0.8882750225829491,0.1875,12.83172588958674,7.96875,5.333333333333333,1.250534188034188,2.1096426089383375,1.8941274493605815,0.84375,0.0,0.06274509803921569,0.1875,37.1921568627451,0.6268511482781326,3.2707092835868457,2.3311641979598425
6705,0,1.0625,0.3125,1.375,1.203667219848788,7.8125,0.8066152336671792,0.1875,23.046796481975132,7.8125,5.333333333333333,0.48198428961748635,1.203667219848788,1.8360494267352199,0.625,0.0,0.06666666666666667,0.1875,10.204,0.3279121987874391,4.034353019318161,1.4918961897056235
6199,1,2.34375,0.25,2.59375,1.4692403705740762,7.96875,0.7991412092589343,0.15625,34.99246929324176,7.96875,5.333333333333333,0.7842908902691511,1.4692403705740762,1.865068374646584,0.46875,0.0,0.06694560669456066,0.15625,23.2078431372549,0.430182492002714,5.239917013626856,1.8794684825894226
5970,1,1.125,0.375,1.5,1.344834999955745,7.84375,0.8117178515166795,0.15625,13.004732330523566,7.84375,5.333333333333333,0.6043526785714286,1.344834999955745,2.2482754750710465,0.625,0.0,0.06274509803921569,0.15625,11.139442231075698,0.3879569211219642,3.2490637058446046,1.7249836124688966
8675,1,0.5,0.21875,0.71875,0.6663290550371924,0.78125,0.7063070362917911,0.125,16.6511682198561,0.78125,5.333333333333333,0.27175843694493784,0.6663290550371924,3.1398033214974417,0.40625,0.0,0.064,0.125,65.76,0.10754734139061159,3.761499488699173,0.8845104216627144
6131,0,1.71875,0.34375,2.0625,1.3518908378820893,3.5625,0.831101165147365,0.1875,19.67392036586513,3.5625,5.333333333333333,0.2818679378531073,1.3518908378820893,0.8905592941558986,0.6875,0.0,0.06477732793522267,0.1875,14.947368421052632,0.35484512721037687,3.8376184919268326,1.495581802581929
8291,1,1.71875,0.25,1.96875,1.2663474857331576,5.375,0.8060665371375415,0.125,26.560278986328466,5.375,5.333333333333333,0.2882593457943925,1.2663474857331576,1.7393153795254888,0.53125,0.0,0.06694560669456066,0.21875,5.453488372093023,0.3542797686237062,4.637438253301188,1.5336580684318224
1846,1,1.875,0.375,2.25,1.8098124457657963,7.96875,0.8740617379643728,0.125,20.874807611546448,7.96875,5.333333333333333,0.9221883954154728,1.8098124457657963,1.8542221169833866,1.0,0.0,0.06425702811244981,0.125,28.768627450980393,0.5493154315168572,3.7548717251205974,2.0753270747887935
5929,0,1.75,0.4375,2.1875,1.5716036295519071,6.25,0.8538647812860477,0.21875,20.505163031483956,6.25,5.333333333333333,0.6097048944337812,1.5716036295519071,1.3305200086311548,0.84375,0.0,0.06274509803921569,0.21875,18.51,0.4611588393861,3.8828253049084744,1.6769351314962904
7046,1,1.8125,0.46875,2.28125,1.728029424451418,7.125,0.8819132134242921,0.125,11.781438458492092,7.125,5.333333333333333,0.5722708894878706,1.728029424451418,1.0494498248991697,1.0625,0.0,0.06299212598425197,0.125,16.50877192982456,0.5324274234929242,2.7660675648617477,1.8515568020489401
5781,1,2.71875,0.71875,3.4375,2.2296041894122256,7.0,0.9219629354915061,0.28125,5.256318919259294,7.0,5.333333333333333,1.3383744266055047,2.2296041894122256,1.2504526083171177,1.875,0.0,0.06374501992031872,0.53125,41.74107142857143,0.5391157607407625,1.493247361684572,1.6803402785119892
1714,0,1.25,0.40625,1.65625,1.187283574342104,4.75,0.8018147047731273,0.1875,21.515071790886967,4.75,5.333333333333333,0.5993923611111112,1.187283574342104,1.041681352294188,0.71875,0.0,0.06611570247933883,0.1875,5.776315789473684,0.22466577935384371,4.078891782114511,1.2429487154867682
1595,1,0.875,0.21875,1.09375,1.0608805590133847,7.75,0.7536135899981555,0.1875,46.554902279794845,7.75,5.333333333333333,0.3675,1.0608805590133847,2.134745276248095,0.46875,0.0,0.07547169811320756,0.1875,17.580645161290324,0.30622971247021175,6.08012892091869,1.4701038540107654
7654,1,1.5,0.21875,1.71875,1.370524804253122,6.34375,0.7940844897321235,0.15625,27.7928364223037,6.34375,5.333333333333333,0.5709985835694051,1.370524804253122,3.6423504061725547,0.4375,0.0,0.06837606837606837,0.15625,32.522167487684726,0.42954909955666115,4.78842116404741,1.8982188918574616
8015,0,2.65625,0.5,3.15625,2.021102027384809,7.59375,0.8630616156363994,0.21875,38.68318139065948,7.59375,5.333333333333333,0.9169407894736842,2.021102027384809,1.498717148197383,2.03125,0.0,0.06324110671936758,0.21875,37.36213991769547,0.3902980421384406,5.046347398903642,1.5273844118938718
3796,1,1.40625,0.28125,1.6875,1.2282731231829267,4.15625,0.8153988178380722,0.125,14.126544430992881,4.15625,5.333333333333333,0.5522119341563786,1.2282731231829267,1.735024533688562,0.59375,0.0,0.06557377049180327,0.125,17.045112781954888,0.36334646875814547,3.34164792177883,1.541167246585554
2496,1,3.5,0.5,4.0,2.4031614369436043,7.9375,0.9410322053228568,0.125,12.366080240058421,7.9375,5.333333333333333,1.1222895408163265,2.4031614369436043,1.4462907251519834,1.8125,0.0,0.06639004149377593,0.40625,34.775590551181104,0.7535590870528096,2.9959750257187703,2.1466917864233044
5791,1,1.90625,0.25,2.15625,1.4662275842136037,7.8125,0.8353846907411727,0.09375,23.240937508727193,7.8125,5.333333333333333,0.6067664418212478,1.4662275842136037,2.7685213008189478,0.59375,0.0,0.06324110671936758,0.09375,24.596,0.4642459308418603,4.150059245450623,1.8410042943726388
8799,1,1.46875,0.3125,1.78125,1.4636553379395685,7.9375,0.8214072283943147,0.15625,36.18884606972808,7.9375,5.333333333333333,0.41789383561643834,1.4636553379395685,1.694227318696024,0.625,0.0,0.06324110671936758,0.15625,10.15748031496063,0.4585566108481138,5.217894952196326,1.8783492600073126
4217,1,1.9375,1.78125,3.71875,2.866119757736125,7.9375,0.9508113782841753,0.1875,2.8440525540124177,7.9375,5.333333333333333,2.240444214876033,2.866119757736125,1.8702628568562671,2.8125,0.0,0.06324110671936758,2.78125,46.09448818897638,0.724742616012765,0.8793455336917577,1.6992948742652978
4021,0,1.6875,0.59375,2.28125,1.7028792234317291,4.0,0.885861660532878,0.46875,11.543785832670148,4.0,5.333333333333333,0.627503709198813,1.7028792234317291,0.6275482059122213,1.28125,0.0,0.06374501992031872,0.59375,26.3046875,0.48498750994993733,2.570146098340492,1.609204654885514
